Kod;Wyszczególnienie;Rok;Wartosc;Jednostka miary
4080000000;o charakterze kryminalnym;2010;24454;-
4080000000;o charakterze kryminalnym;2011;25236;-
4080000000;o charakterze kryminalnym;2012;25539;-
4080000000;o charakterze kryminalnym;2013;25083;-
4080000000;o charakterze kryminalnym;2014;18615;-
4080000000;o charakterze kryminalnym;2015;16441;-
4080000000;o charakterze gospodarczym;2002;;-
4080000000;o charakterze gospodarczym;2003;;-
4080000000;o charakterze gospodarczym;2004;;-
4080000000;o charakterze gospodarczym;2005;;-
4080000000;o charakterze gospodarczym;2006;;-
4080000000;o charakterze gospodarczym;2007;4841;-
4080000000;o charakterze gospodarczym;2008;5562;-
4080000000;o charakterze gospodarczym;2009;5506;-
4080000000;o charakterze gospodarczym;2010;5623;-
4080000000;o charakterze gospodarczym;2011;6660;-
4080000000;o charakterze gospodarczym;2012;5794;-
4080000000;o charakterze gospodarczym;2013;6840;-
4080000000;o charakterze gospodarczym;2014;6975;-
4080000000;o charakterze gospodarczym;2015;6760;-
4080000000;przeciwko życiu i zdrowiu;2002;1026;-
4080000000;przeciwko życiu i zdrowiu;2003;1034;-
4080000000;przeciwko życiu i zdrowiu;2004;1077;-
4080000000;przeciwko życiu i zdrowiu;2005;1048;-
4080000000;przeciwko życiu i zdrowiu;2006;1044;-
4080000000;przeciwko życiu i zdrowiu;2007;1056;-
4080000000;przeciwko życiu i zdrowiu;2008;1027;-
4080000000;przeciwko życiu i zdrowiu;2009;1073;-
4080000000;przeciwko życiu i zdrowiu;2010;1153;-
4080000000;przeciwko życiu i zdrowiu;2011;1174;-
4080000000;przeciwko życiu i zdrowiu;2012;1038;-
4080000000;przeciwko życiu i zdrowiu;2013;807;-
4080000000;przeciwko życiu i zdrowiu;2014;695;-
4080000000;przeciwko życiu i zdrowiu;2015;593;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;1823;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;1997;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;1874;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1711;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1556;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;1611;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1488;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;1628;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;1788;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;1942;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;1774;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;1587;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;1304;-
4080000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;1116;-
4080000000;przeciwko rodzinie i opiece;2002;1566;-
4080000000;przeciwko rodzinie i opiece;2003;1313;-
4080000000;przeciwko rodzinie i opiece;2004;1094;-
4080000000;przeciwko rodzinie i opiece;2005;900;-
4080000000;przeciwko rodzinie i opiece;2006;827;-
4080000000;przeciwko rodzinie i opiece;2007;895;-
4080000000;przeciwko rodzinie i opiece;2008;929;-
4080000000;przeciwko rodzinie i opiece;2009;1109;-
4080000000;przeciwko rodzinie i opiece;2010;1122;-
4080000000;przeciwko rodzinie i opiece;2011;1227;-
4080000000;przeciwko rodzinie i opiece;2012;1153;-
4080000000;przeciwko rodzinie i opiece;2013;1345;-
4080000000;przeciwko rodzinie i opiece;2014;1146;-
4080000000;przeciwko rodzinie i opiece;2015;935;-
4080000000;przeciwko mieniu;2002;23008;-
4080000000;przeciwko mieniu;2003;23841;-
4080000000;przeciwko mieniu;2004;21949;-
4080000000;przeciwko mieniu;2005;19781;-
4080000000;przeciwko mieniu;2006;19828;-
4080000000;przeciwko mieniu;2007;17615;-
4080000000;przeciwko mieniu;2008;17241;-
4080000000;przeciwko mieniu;2009;16262;-
4080000000;przeciwko mieniu;2010;17716;-
4080000000;przeciwko mieniu;2011;19106;-
4080000000;przeciwko mieniu;2012;18033;-
4080000000;przeciwko mieniu;2013;19327;-
4080000000;przeciwko mieniu;2014;14123;-
4080000000;przeciwko mieniu;2015;14001;-
4080000000;drogowe;2002;6449;-
4080000000;drogowe;2003;6406;-
4080000000;drogowe;2004;6467;-
4080000000;drogowe;2005;7261;-
4080000000;drogowe;2006;7050;-
4080000000;drogowe;2007;7552;-
4080000000;drogowe;2008;7888;-
4080000000;drogowe;2009;7403;-
4080000000;drogowe;2010;6567;-
4080000000;drogowe;2011;6733;-
4080000000;drogowe;2012;5669;-
4080000000;drogowe;2013;5328;-
4080000000;drogowe;2014;3211;-
4080000000;drogowe;2015;2568;-
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;68;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;66,9;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;68,2;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;70;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;70,7;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;74,6;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;75,9;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;75,9;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;76,1;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;77,7;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;74,9;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;73,1;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;71,9;%
4080000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;71,2;%
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;39,12;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;38,43;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;38,06;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;37,59;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;37,04;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;38,35;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;40,14;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;37,82;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;37,41;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;29,13;-
4080000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
4300000000;ogółem;2002;117913;-
4300000000;ogółem;2003;122127;-
4300000000;ogółem;2004;117417;-
4300000000;ogółem;2005;115673;-
4300000000;ogółem;2006;104214;-
4300000000;ogółem;2007;90697;-
4300000000;ogółem;2008;91237;-
4300000000;ogółem;2009;97703;-
4300000000;ogółem;2010;96929;-
4300000000;ogółem;2011;101372;-
4300000000;ogółem;2012;96007;-
4300000000;ogółem;2013;95917;-
4300000000;ogółem;2014;76459;-
4300000000;ogółem;2015;68804;-
4300000000;ogółem, Polska = 100;2002;;%
4300000000;ogółem, Polska = 100;2003;;%
4300000000;ogółem, Polska = 100;2004;;%
4300000000;ogółem, Polska = 100;2005;8,4;%
4300000000;ogółem, Polska = 100;2006;8,1;%
4300000000;ogółem, Polska = 100;2007;7,9;%
4300000000;ogółem, Polska = 100;2008;8,4;%
4300000000;ogółem, Polska = 100;2009;8,6;%
4300000000;ogółem, Polska = 100;2010;8,5;%
4300000000;ogółem, Polska = 100;2011;8,7;%
4300000000;ogółem, Polska = 100;2012;8,6;%
4300000000;ogółem, Polska = 100;2013;9;%
4300000000;ogółem, Polska = 100;2014;8,8;%
4300000000;ogółem, Polska = 100;2015;8,6;%
4300000000;o charakterze kryminalnym;2002;;-
4300000000;o charakterze kryminalnym;2003;;-
4300000000;o charakterze kryminalnym;2004;;-
4300000000;o charakterze kryminalnym;2005;;-
4300000000;o charakterze kryminalnym;2006;;-
4300000000;o charakterze kryminalnym;2007;62072;-
4300000000;o charakterze kryminalnym;2008;61851;-
4300000000;o charakterze kryminalnym;2009;66610;-
4300000000;o charakterze kryminalnym;2010;66201;-
4300000000;o charakterze kryminalnym;2011;68017;-
4300000000;o charakterze kryminalnym;2012;64477;-
4300000000;o charakterze kryminalnym;2013;62974;-
4300000000;o charakterze kryminalnym;2014;48974;-
4300000000;o charakterze kryminalnym;2015;42961;-
4300000000;o charakterze gospodarczym;2002;;-
4300000000;o charakterze gospodarczym;2003;;-
4300000000;o charakterze gospodarczym;2004;;-
4300000000;o charakterze gospodarczym;2005;;-
4300000000;o charakterze gospodarczym;2006;;-
4300000000;o charakterze gospodarczym;2007;10594;-
4300000000;o charakterze gospodarczym;2008;10992;-
4300000000;o charakterze gospodarczym;2009;12425;-
4300000000;o charakterze gospodarczym;2010;13282;-
4300000000;o charakterze gospodarczym;2011;13501;-
4300000000;o charakterze gospodarczym;2012;11384;-
4300000000;o charakterze gospodarczym;2013;14728;-
4300000000;o charakterze gospodarczym;2014;16441;-
4300000000;o charakterze gospodarczym;2015;16071;-
4300000000;przeciwko życiu i zdrowiu;2002;2386;-
4300000000;przeciwko życiu i zdrowiu;2003;2207;-
4300000000;przeciwko życiu i zdrowiu;2004;2139;-
4300000000;przeciwko życiu i zdrowiu;2005;2270;-
4300000000;przeciwko życiu i zdrowiu;2006;2342;-
4300000000;przeciwko życiu i zdrowiu;2007;2340;-
4300000000;przeciwko życiu i zdrowiu;2008;2391;-
4300000000;przeciwko życiu i zdrowiu;2009;2410;-
4300000000;przeciwko życiu i zdrowiu;2010;2345;-
4300000000;przeciwko życiu i zdrowiu;2011;2336;-
4300000000;przeciwko życiu i zdrowiu;2012;2282;-
4300000000;przeciwko życiu i zdrowiu;2013;1940;-
4300000000;przeciwko życiu i zdrowiu;2014;1315;-
4300000000;przeciwko życiu i zdrowiu;2015;1143;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;2677;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;2907;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;2881;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;3262;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;3405;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;3614;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;3564;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;3818;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;3504;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;3385;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;3263;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;3114;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;3797;-
4300000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;2385;-
4300000000;przeciwko rodzinie i opiece;2002;3581;-
4300000000;przeciwko rodzinie i opiece;2003;3668;-
4300000000;przeciwko rodzinie i opiece;2004;2973;-
4300000000;przeciwko rodzinie i opiece;2005;2592;-
4300000000;przeciwko rodzinie i opiece;2006;2809;-
4300000000;przeciwko rodzinie i opiece;2007;2515;-
4300000000;przeciwko rodzinie i opiece;2008;2381;-
4300000000;przeciwko rodzinie i opiece;2009;3123;-
4300000000;przeciwko rodzinie i opiece;2010;2943;-
4300000000;przeciwko rodzinie i opiece;2011;3460;-
4300000000;przeciwko rodzinie i opiece;2012;2717;-
4300000000;przeciwko rodzinie i opiece;2013;3028;-
4300000000;przeciwko rodzinie i opiece;2014;2721;-
4300000000;przeciwko rodzinie i opiece;2015;2510;-
4300000000;przeciwko mieniu;2002;79457;-
4300000000;przeciwko mieniu;2003;76494;-
4300000000;przeciwko mieniu;2004;71416;-
4300000000;przeciwko mieniu;2005;63799;-
4300000000;przeciwko mieniu;2006;53438;-
4300000000;przeciwko mieniu;2007;46212;-
4300000000;przeciwko mieniu;2008;43527;-
4300000000;przeciwko mieniu;2009;45119;-
4300000000;przeciwko mieniu;2010;47529;-
4300000000;przeciwko mieniu;2011;48099;-
4300000000;przeciwko mieniu;2012;46014;-
4300000000;przeciwko mieniu;2013;47279;-
4300000000;przeciwko mieniu;2014;41278;-
4300000000;przeciwko mieniu;2015;37581;-
4300000000;drogowe;2002;11921;-
4300000000;drogowe;2003;13522;-
4300000000;drogowe;2004;15336;-
4300000000;drogowe;2005;16743;-
4300000000;drogowe;2006;17046;-
4300000000;drogowe;2007;14521;-
4300000000;drogowe;2008;15090;-
4300000000;drogowe;2009;15134;-
4300000000;drogowe;2010;13817;-
4300000000;drogowe;2011;15867;-
4300000000;drogowe;2012;16628;-
4300000000;drogowe;2013;15003;-
4300000000;drogowe;2014;7583;-
4300000000;drogowe;2015;6716;-
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;59;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;60,4;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;62,6;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;65,9;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;67,1;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;68,3;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;71,7;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;73,3;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;73,3;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;75,2;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;74,8;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;74;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;71,8;%
4300000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;70,3;%
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;34,34;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;30,88;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;26,82;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;26,9;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;28,71;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;28,16;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;29,38;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;27,76;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;27,69;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;22,04;-
4300000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
4320000000;ogółem;2002;72593;-
4320000000;ogółem;2003;68512;-
4320000000;ogółem;2004;67096;-
4320000000;ogółem;2005;64874;-
4320000000;ogółem;2006;60687;-
4320000000;ogółem;2007;57947;-
4320000000;ogółem;2008;53318;-
4320000000;ogółem;2009;58358;-
4320000000;ogółem;2010;60957;-
4320000000;ogółem;2011;62463;-
4320000000;ogółem;2012;58970;-
4320000000;ogółem;2013;52047;-
4320000000;ogółem;2014;43563;-
4320000000;ogółem;2015;39778;-
4320000000;ogółem, Polska = 100;2002;;%
4320000000;ogółem, Polska = 100;2003;;%
4320000000;ogółem, Polska = 100;2004;;%
4320000000;ogółem, Polska = 100;2005;4,7;%
4320000000;ogółem, Polska = 100;2006;4,7;%
4320000000;ogółem, Polska = 100;2007;5;%
4320000000;ogółem, Polska = 100;2008;4,9;%
4320000000;ogółem, Polska = 100;2009;5,2;%
4320000000;ogółem, Polska = 100;2010;5,4;%
4320000000;ogółem, Polska = 100;2011;5,4;%
4320000000;ogółem, Polska = 100;2012;5,3;%
4320000000;ogółem, Polska = 100;2013;4,9;%
4320000000;ogółem, Polska = 100;2014;5;%
4320000000;ogółem, Polska = 100;2015;5;%
4320000000;o charakterze kryminalnym;2002;;-
4320000000;o charakterze kryminalnym;2003;;-
4320000000;o charakterze kryminalnym;2004;;-
4320000000;o charakterze kryminalnym;2005;;-
4320000000;o charakterze kryminalnym;2006;;-
4320000000;o charakterze kryminalnym;2007;38965;-
4320000000;o charakterze kryminalnym;2008;36050;-
4320000000;o charakterze kryminalnym;2009;39012;-
4320000000;o charakterze kryminalnym;2010;41673;-
4320000000;o charakterze kryminalnym;2011;43930;-
4320000000;o charakterze kryminalnym;2012;41551;-
4320000000;o charakterze kryminalnym;2013;36846;-
4320000000;o charakterze kryminalnym;2014;30162;-
4320000000;o charakterze kryminalnym;2015;25849;-
4320000000;o charakterze gospodarczym;2002;;-
4320000000;o charakterze gospodarczym;2003;;-
4320000000;o charakterze gospodarczym;2004;;-
4320000000;o charakterze gospodarczym;2005;;-
4320000000;o charakterze gospodarczym;2006;;-
4320000000;o charakterze gospodarczym;2007;5868;-
4320000000;o charakterze gospodarczym;2008;4895;-
4320000000;o charakterze gospodarczym;2009;5758;-
4320000000;o charakterze gospodarczym;2010;6050;-
4320000000;o charakterze gospodarczym;2011;5649;-
4320000000;o charakterze gospodarczym;2012;5692;-
4320000000;o charakterze gospodarczym;2013;5971;-
4320000000;o charakterze gospodarczym;2014;6770;-
4320000000;o charakterze gospodarczym;2015;7830;-
4320000000;przeciwko życiu i zdrowiu;2002;1917;-
4320000000;przeciwko życiu i zdrowiu;2003;1687;-
4320000000;przeciwko życiu i zdrowiu;2004;1703;-
4320000000;przeciwko życiu i zdrowiu;2005;1618;-
4320000000;przeciwko życiu i zdrowiu;2006;1532;-
4320000000;przeciwko życiu i zdrowiu;2007;1658;-
4320000000;przeciwko życiu i zdrowiu;2008;1685;-
4320000000;przeciwko życiu i zdrowiu;2009;1435;-
4320000000;przeciwko życiu i zdrowiu;2010;1699;-
4320000000;przeciwko życiu i zdrowiu;2011;1633;-
4320000000;przeciwko życiu i zdrowiu;2012;1602;-
4320000000;przeciwko życiu i zdrowiu;2013;1230;-
4320000000;przeciwko życiu i zdrowiu;2014;1026;-
4320000000;przeciwko życiu i zdrowiu;2015;997;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;2426;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;2292;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;2252;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1955;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1941;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;2069;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;2031;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;2160;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;2390;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;3944;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;3737;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;3313;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;2265;-
4320000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;1527;-
4320000000;przeciwko rodzinie i opiece;2002;2005;-
4320000000;przeciwko rodzinie i opiece;2003;1552;-
4320000000;przeciwko rodzinie i opiece;2004;1355;-
4320000000;przeciwko rodzinie i opiece;2005;1353;-
4320000000;przeciwko rodzinie i opiece;2006;1140;-
4320000000;przeciwko rodzinie i opiece;2007;1129;-
4320000000;przeciwko rodzinie i opiece;2008;1041;-
4320000000;przeciwko rodzinie i opiece;2009;1099;-
4320000000;przeciwko rodzinie i opiece;2010;1141;-
4320000000;przeciwko rodzinie i opiece;2011;1117;-
4320000000;przeciwko rodzinie i opiece;2012;1062;-
4320000000;przeciwko rodzinie i opiece;2013;1162;-
4320000000;przeciwko rodzinie i opiece;2014;1068;-
4320000000;przeciwko rodzinie i opiece;2015;770;-
4320000000;przeciwko mieniu;2002;47429;-
4320000000;przeciwko mieniu;2003;46131;-
4320000000;przeciwko mieniu;2004;44554;-
4320000000;przeciwko mieniu;2005;40992;-
4320000000;przeciwko mieniu;2006;34580;-
4320000000;przeciwko mieniu;2007;29723;-
4320000000;przeciwko mieniu;2008;27535;-
4320000000;przeciwko mieniu;2009;30558;-
4320000000;przeciwko mieniu;2010;31394;-
4320000000;przeciwko mieniu;2011;32239;-
4320000000;przeciwko mieniu;2012;29999;-
4320000000;przeciwko mieniu;2013;27593;-
4320000000;przeciwko mieniu;2014;23788;-
4320000000;przeciwko mieniu;2015;19893;-
4320000000;drogowe;2002;6822;-
4320000000;drogowe;2003;6862;-
4320000000;drogowe;2004;6796;-
4320000000;drogowe;2005;7365;-
4320000000;drogowe;2006;9626;-
4320000000;drogowe;2007;10434;-
4320000000;drogowe;2008;9786;-
4320000000;drogowe;2009;10900;-
4320000000;drogowe;2010;9932;-
4320000000;drogowe;2011;9706;-
4320000000;drogowe;2012;8726;-
4320000000;drogowe;2013;7280;-
4320000000;drogowe;2014;4275;-
4320000000;drogowe;2015;3832;-
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;51,6;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;50,1;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;50,4;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;54,4;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;60;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;65,6;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;66,3;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;68,6;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;70,7;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;71,1;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;70,7;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;69,6;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;67,4;%
4320000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;69,9;%
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;38,29;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;35,83;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;34,23;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;31,51;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;34,46;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;35,35;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;36,25;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;34,24;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;30,27;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;25,36;-
4320000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
5020000000;ogółem;2002;120165;-
5020000000;ogółem;2003;127893;-
5020000000;ogółem;2004;129965;-
5020000000;ogółem;2005;123501;-
5020000000;ogółem;2006;119466;-
5020000000;ogółem;2007;112777;-
5020000000;ogółem;2008;105351;-
5020000000;ogółem;2009;109336;-
5020000000;ogółem;2010;114342;-
5020000000;ogółem;2011;113332;-
5020000000;ogółem;2012;115116;-
5020000000;ogółem;2013;111047;-
5020000000;ogółem;2014;83566;-
5020000000;ogółem;2015;79395;-
5020000000;ogółem, Polska = 100;2002;;%
5020000000;ogółem, Polska = 100;2003;;%
5020000000;ogółem, Polska = 100;2004;;%
5020000000;ogółem, Polska = 100;2005;8,9;%
5020000000;ogółem, Polska = 100;2006;9,3;%
5020000000;ogółem, Polska = 100;2007;9,8;%
5020000000;ogółem, Polska = 100;2008;9,7;%
5020000000;ogółem, Polska = 100;2009;9,7;%
5020000000;ogółem, Polska = 100;2010;10;%
5020000000;ogółem, Polska = 100;2011;9,8;%
5020000000;ogółem, Polska = 100;2012;10,3;%
5020000000;ogółem, Polska = 100;2013;10,5;%
5020000000;ogółem, Polska = 100;2014;9,6;%
5020000000;ogółem, Polska = 100;2015;9,9;%
5020000000;o charakterze kryminalnym;2002;;-
5020000000;o charakterze kryminalnym;2003;;-
5020000000;o charakterze kryminalnym;2004;;-
5020000000;o charakterze kryminalnym;2005;;-
5020000000;o charakterze kryminalnym;2006;;-
5020000000;o charakterze kryminalnym;2007;81241;-
5020000000;o charakterze kryminalnym;2008;74271;-
5020000000;o charakterze kryminalnym;2009;77967;-
5020000000;o charakterze kryminalnym;2010;81788;-
5020000000;o charakterze kryminalnym;2011;83504;-
5020000000;o charakterze kryminalnym;2012;83972;-
5020000000;o charakterze kryminalnym;2013;80878;-
5020000000;o charakterze kryminalnym;2014;61386;-
