Kod;Typy szkół;Rok;Wartosc;Jednostka miary
6040000000;technika uzupełniające dla młodzieży bez specjalnych;2013;23;osoba
6040000000;technika uzupełniające dla młodzieży bez specjalnych;2014;;osoba
6040000000;technika uzupełniające dla młodzieży bez specjalnych;2015;;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2010;6;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2011;8;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2012;6;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2013;6;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2014;;osoba
6040000000;technika uzupełniające dla młodzieży specjalne;2015;;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2010;15;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2011;15;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2012;16;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2013;14;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2014;14;osoba
6040000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2015;0;osoba
6040000000;licea profilowane dla dorosłych;2010;12;osoba
6040000000;licea profilowane dla dorosłych;2011;12;osoba
6040000000;licea profilowane dla dorosłych;2012;10;osoba
6040000000;licea profilowane dla dorosłych;2013;8;osoba
6040000000;licea profilowane dla dorosłych;2014;3;osoba
6040000000;licea profilowane dla dorosłych;2015;;osoba
6040000000;technika dla dorosłych;2010;10;osoba
6040000000;technika dla dorosłych;2011;11;osoba
6040000000;technika dla dorosłych;2012;9;osoba
6040000000;technika dla dorosłych;2013;11;osoba
6040000000;technika dla dorosłych;2014;7;osoba
6040000000;technika dla dorosłych;2015;0;osoba
6040000000;technika uzupełniające dla dorosłych;2010;19;osoba
6040000000;technika uzupełniające dla dorosłych;2011;17;osoba
6040000000;technika uzupełniające dla dorosłych;2012;19;osoba
6040000000;technika uzupełniające dla dorosłych;2013;15;osoba
6040000000;technika uzupełniające dla dorosłych;2014;15;osoba
6040000000;technika uzupełniające dla dorosłych;2015;0;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2010;22;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2011;23;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2012;16;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2013;15;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2014;15;osoba
6040000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2015;15;osoba
6220000000;ogółem;2010;24;osoba
6220000000;ogółem;2011;24;osoba
6220000000;ogółem;2012;24;osoba
6220000000;ogółem;2013;24;osoba
6220000000;ogółem;2014;24;osoba
6220000000;ogółem;2015;24;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2010;25;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2011;25;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2012;25;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2013;25;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2014;25;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2015;24;osoba
6220000000;licea profilowane dla młodzieży;2010;22;osoba
6220000000;licea profilowane dla młodzieży;2011;22;osoba
6220000000;licea profilowane dla młodzieży;2012;22;osoba
6220000000;licea profilowane dla młodzieży;2013;24;osoba
6220000000;licea profilowane dla młodzieży;2014;;osoba
6220000000;licea profilowane dla młodzieży;2015;;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2010;23;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2011;22;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2012;22;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2013;24;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2014;;osoba
6220000000;licea profilowane dla młodzieży bez specjalnych;2015;;osoba
6220000000;licea profilowane dla młodzieży specjalne;2010;6;osoba
6220000000;licea profilowane dla młodzieży specjalne;2011;5;osoba
6220000000;licea profilowane dla młodzieży specjalne;2012;0;osoba
6220000000;licea profilowane dla młodzieży specjalne;2013;0;osoba
6220000000;licea profilowane dla młodzieży specjalne;2014;;osoba
6220000000;licea profilowane dla młodzieży specjalne;2015;;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2010;25;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2011;25;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2012;25;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2013;25;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2014;25;osoba
6220000000;technika i uzupełniające technika dla młodzieży;2015;24;osoba
6220000000;technika dla młodzieży bez specjalnych;2010;25;osoba
6220000000;technika dla młodzieży bez specjalnych;2011;25;osoba
6220000000;technika dla młodzieży bez specjalnych;2012;25;osoba
6220000000;technika dla młodzieży bez specjalnych;2013;25;osoba
6220000000;technika dla młodzieży bez specjalnych;2014;25;osoba
6220000000;technika dla młodzieży bez specjalnych;2015;24;osoba
6220000000;technika dla młodzieży specjalne;2010;8;osoba
6220000000;technika dla młodzieży specjalne;2011;7;osoba
6220000000;technika dla młodzieży specjalne;2012;8;osoba
6220000000;technika dla młodzieży specjalne;2013;7;osoba
6220000000;technika dla młodzieży specjalne;2014;6;osoba
6220000000;technika dla młodzieży specjalne;2015;5;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2010;24;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2011;24;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2012;18;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2013;15;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2014;;osoba
6220000000;technika uzupełniające dla młodzieży bez specjalnych;2015;;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2010;0;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2011;0;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2012;0;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2013;0;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2014;;osoba
6220000000;technika uzupełniające dla młodzieży specjalne;2015;;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2010;14;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2011;17;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2012;16;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2013;14;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2014;13;osoba
6220000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2015;0;osoba
6220000000;licea profilowane dla dorosłych;2010;13;osoba
6220000000;licea profilowane dla dorosłych;2011;8;osoba
6220000000;licea profilowane dla dorosłych;2012;5;osoba
6220000000;licea profilowane dla dorosłych;2013;0;osoba
6220000000;licea profilowane dla dorosłych;2014;0;osoba
6220000000;licea profilowane dla dorosłych;2015;;osoba
6220000000;technika dla dorosłych;2010;10;osoba
6220000000;technika dla dorosłych;2011;5;osoba
6220000000;technika dla dorosłych;2012;3;osoba
6220000000;technika dla dorosłych;2013;2;osoba
6220000000;technika dla dorosłych;2014;0;osoba
6220000000;technika dla dorosłych;2015;0;osoba
6220000000;technika uzupełniające dla dorosłych;2010;15;osoba
6220000000;technika uzupełniające dla dorosłych;2011;19;osoba
6220000000;technika uzupełniające dla dorosłych;2012;18;osoba
6220000000;technika uzupełniające dla dorosłych;2013;14;osoba
6220000000;technika uzupełniające dla dorosłych;2014;13;osoba
6220000000;technika uzupełniające dla dorosłych;2015;0;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2010;23;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2011;26;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2012;15;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2013;15;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2014;15;osoba
6220000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2015;14;osoba
6280000000;ogółem;2010;23;osoba
6280000000;ogółem;2011;23;osoba
6280000000;ogółem;2012;23;osoba
6280000000;ogółem;2013;23;osoba
6280000000;ogółem;2014;23;osoba
6280000000;ogółem;2015;23;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2010;24;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2011;23;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2012;24;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2013;23;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2014;24;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla młodzieży;2015;24;osoba
6280000000;licea profilowane dla młodzieży;2010;22;osoba
6280000000;licea profilowane dla młodzieży;2011;22;osoba
6280000000;licea profilowane dla młodzieży;2012;23;osoba
6280000000;licea profilowane dla młodzieży;2013;22;osoba
6280000000;licea profilowane dla młodzieży;2014;;osoba
6280000000;licea profilowane dla młodzieży;2015;;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2010;23;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2011;24;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2012;24;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2013;24;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2014;;osoba
6280000000;licea profilowane dla młodzieży bez specjalnych;2015;;osoba
6280000000;licea profilowane dla młodzieży specjalne;2010;7;osoba
6280000000;licea profilowane dla młodzieży specjalne;2011;7;osoba
6280000000;licea profilowane dla młodzieży specjalne;2012;7;osoba
6280000000;licea profilowane dla młodzieży specjalne;2013;5;osoba
6280000000;licea profilowane dla młodzieży specjalne;2014;;osoba
6280000000;licea profilowane dla młodzieży specjalne;2015;;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2010;24;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2011;23;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2012;24;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2013;24;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2014;24;osoba
6280000000;technika i uzupełniające technika dla młodzieży;2015;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2010;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2011;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2012;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2013;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2014;24;osoba
6280000000;technika dla młodzieży bez specjalnych;2015;24;osoba
6280000000;technika dla młodzieży specjalne;2010;6;osoba
6280000000;technika dla młodzieży specjalne;2011;6;osoba
6280000000;technika dla młodzieży specjalne;2012;7;osoba
6280000000;technika dla młodzieży specjalne;2013;8;osoba
6280000000;technika dla młodzieży specjalne;2014;8;osoba
6280000000;technika dla młodzieży specjalne;2015;7;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2010;16;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2011;17;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2012;13;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2013;12;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2014;;osoba
6280000000;technika uzupełniające dla młodzieży bez specjalnych;2015;;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2010;6;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2011;5;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2012;6;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2013;5;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2014;;osoba
6280000000;technika uzupełniające dla młodzieży specjalne;2015;;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2010;19;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2011;18;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2012;19;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2013;17;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2014;17;osoba
6280000000;licea profilowane, technika i uzupełniające technika dla dorosłych;2015;0;osoba
6280000000;licea profilowane dla dorosłych;2010;14;osoba
6280000000;licea profilowane dla dorosłych;2011;13;osoba
6280000000;licea profilowane dla dorosłych;2012;13;osoba
6280000000;licea profilowane dla dorosłych;2013;14;osoba
6280000000;licea profilowane dla dorosłych;2014;0;osoba
6280000000;licea profilowane dla dorosłych;2015;;osoba
6280000000;technika dla dorosłych;2010;28;osoba
6280000000;technika dla dorosłych;2011;15;osoba
6280000000;technika dla dorosłych;2012;11;osoba
6280000000;technika dla dorosłych;2013;0;osoba
6280000000;technika dla dorosłych;2014;0;osoba
6280000000;technika dla dorosłych;2015;0;osoba
6280000000;technika uzupełniające dla dorosłych;2010;19;osoba
6280000000;technika uzupełniające dla dorosłych;2011;19;osoba
6280000000;technika uzupełniające dla dorosłych;2012;20;osoba
6280000000;technika uzupełniające dla dorosłych;2013;17;osoba
6280000000;technika uzupełniające dla dorosłych;2014;17;osoba
6280000000;technika uzupełniające dla dorosłych;2015;0;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2010;26;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2011;22;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2012;12;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2013;12;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2014;12;osoba
6280000000;ogólnokształcące szkoły artystyczne dające uprawnienia zawodowe;2015;13;osoba
