Kod;Rodzaje dochodów;Rok;Wartosc;Jednostka miary
4300000000;ogółem;2000;604,91;zł
4300000000;ogółem;2001;637,24;zł
4300000000;ogółem;2002;639,16;zł
4300000000;ogółem;2003;690,53;zł
4300000000;ogółem;2004;700,85;zł
4300000000;ogółem;2005;738,61;zł
4300000000;ogółem;2006;814,16;zł
4300000000;ogółem;2007;889,52;zł
4300000000;ogółem;2008;1018,51;zł
4300000000;ogółem;2009;1097,33;zł
4300000000;ogółem;2010;1125,74;zł
4300000000;ogółem;2011;1135,02;zł
4300000000;ogółem;2012;1153,43;zł
4300000000;ogółem;2013;1206,72;zł
4300000000;ogółem;2014;1268,78;zł
4300000000;ogółem;2015;1287,79;zł
4300000000;z pracy najemnej;1999;279,03;zł
4300000000;z pracy najemnej;2000;284,49;zł
4300000000;z pracy najemnej;2001;279,7;zł
4300000000;z pracy najemnej;2002;295;zł
4300000000;z pracy najemnej;2003;315,66;zł
4300000000;z pracy najemnej;2004;328,58;zł
4300000000;z pracy najemnej;2005;342,24;zł
4300000000;z pracy najemnej;2006;390,27;zł
4300000000;z pracy najemnej;2007;456,51;zł
4300000000;z pracy najemnej;2008;524,55;zł
4300000000;z pracy najemnej;2009;548,72;zł
4300000000;z pracy najemnej;2010;577,9;zł
4300000000;z pracy najemnej;2011;599,56;zł
4300000000;z pracy najemnej;2012;615,18;zł
4300000000;z pracy najemnej;2013;642,43;zł
4300000000;z pracy najemnej;2014;672,03;zł
4300000000;z pracy najemnej;2015;694,46;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;1999;44,19;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2000;48,49;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2001;49,89;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2002;42,49;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2003;36,25;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2004;36,45;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2005;55,26;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2006;46,33;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2007;63,76;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2008;77,18;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2009;97,55;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2010;57,68;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2011;64,66;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2012;60,22;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2013;74,42;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2014;85,33;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie;2015;68,18;zł
4300000000;z pracy na własny rachunek;1999;48,03;zł
4300000000;z pracy na własny rachunek;2000;59,64;zł
4300000000;z pracy na własny rachunek;2001;66,47;zł
4300000000;z pracy na własny rachunek;2002;54,4;zł
4300000000;z pracy na własny rachunek;2003;56,95;zł
4300000000;z pracy na własny rachunek;2004;56,28;zł
4300000000;z pracy na własny rachunek;2005;62,53;zł
4300000000;z pracy na własny rachunek;2006;78,49;zł
4300000000;z pracy na własny rachunek;2007;79,09;zł
4300000000;z pracy na własny rachunek;2008;95,37;zł
4300000000;z pracy na własny rachunek;2009;99,76;zł
4300000000;z pracy na własny rachunek;2010;110,6;zł
4300000000;z pracy na własny rachunek;2011;105,94;zł
4300000000;z pracy na własny rachunek;2012;103,12;zł
4300000000;z pracy na własny rachunek;2013;108,44;zł
4300000000;z pracy na własny rachunek;2014;108,3;zł
4300000000;z pracy na własny rachunek;2015;113,13;zł
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;63,7;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;64,8;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;88,4;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;59;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;80,6;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;80,9;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;97,8;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;52,2;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;61;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;58,4;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;68,6;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;78,8;%
4300000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;60,3;%
4300000000;ze świadczeń społecznych;1999;167,77;zł
4300000000;ze świadczeń społecznych;2000;185,64;zł
4300000000;ze świadczeń społecznych;2001;210,65;zł
4300000000;ze świadczeń społecznych;2002;214,76;zł
4300000000;ze świadczeń społecznych;2003;237,54;zł
4300000000;ze świadczeń społecznych;2004;239,95;zł
4300000000;ze świadczeń społecznych;2005;237,91;zł
4300000000;ze świadczeń społecznych;2006;257,46;zł
4300000000;ze świadczeń społecznych;2007;252,18;zł
4300000000;ze świadczeń społecznych;2008;278,6;zł
4300000000;ze świadczeń społecznych;2009;306,26;zł
4300000000;ze świadczeń społecznych;2010;323,03;zł
4300000000;ze świadczeń społecznych;2011;326,86;zł
4300000000;ze świadczeń społecznych;2012;327,74;zł
4300000000;ze świadczeń społecznych;2013;335,37;zł
4300000000;ze świadczeń społecznych;2014;348,98;zł
4300000000;ze świadczeń społecznych;2015;361,48;zł
4300000000;dochód do dyspozycji;1999;543,29;zł
4300000000;dochód do dyspozycji;2000;587,26;zł
4300000000;dochód do dyspozycji;2001;618,01;zł
4300000000;dochód do dyspozycji;2002;620,08;zł
4300000000;dochód do dyspozycji;2003;669,09;zł
4300000000;dochód do dyspozycji;2004;679,07;zł
4300000000;dochód do dyspozycji;2005;712,18;zł
4300000000;dochód do dyspozycji;2006;786,95;zł
4300000000;dochód do dyspozycji;2007;862,74;zł
4300000000;dochód do dyspozycji;2008;988,04;zł
4300000000;dochód do dyspozycji;2009;1063,78;zł
4300000000;dochód do dyspozycji;2010;1091,75;zł
4300000000;dochód do dyspozycji;2011;1102,85;zł
4300000000;dochód do dyspozycji;2012;1121,44;zł
4300000000;dochód do dyspozycji;2013;1176,65;zł
4300000000;dochód do dyspozycji;2014;1237,37;zł
4300000000;dochód do dyspozycji;2015;1259,24;zł
4300000000;ogółem, Polska = 100;1999;;%
4300000000;ogółem, Polska = 100;2000;;%
4300000000;ogółem, Polska = 100;2001;;%
4300000000;ogółem, Polska = 100;2002;;%
4300000000;ogółem, Polska = 100;2003;;%
4300000000;ogółem, Polska = 100;2004;;%
4300000000;ogółem, Polska = 100;2005;97;%
4300000000;ogółem, Polska = 100;2006;97,5;%
4300000000;ogółem, Polska = 100;2007;95,8;%
4300000000;ogółem, Polska = 100;2008;97,4;%
4300000000;ogółem, Polska = 100;2009;98,5;%
4300000000;ogółem, Polska = 100;2010;94,4;%
4300000000;ogółem, Polska = 100;2011;92,5;%
4300000000;ogółem, Polska = 100;2012;90,2;%
4300000000;ogółem, Polska = 100;2013;92,9;%
4300000000;ogółem, Polska = 100;2014;94,7;%
4300000000;ogółem, Polska = 100;2015;92,9;%
4320000000;ogółem;1999;591,18;zł
4320000000;ogółem;2000;603,37;zł
4320000000;ogółem;2001;643,34;zł
4320000000;ogółem;2002;655,19;zł
4320000000;ogółem;2003;705,15;zł
4320000000;ogółem;2004;762,04;zł
4320000000;ogółem;2005;762,54;zł
4320000000;ogółem;2006;834,75;zł
4320000000;ogółem;2007;903,57;zł
4320000000;ogółem;2008;1048,91;zł
4320000000;ogółem;2009;1139,67;zł
4320000000;ogółem;2010;1186,91;zł
4320000000;ogółem;2011;1231,1;zł
4320000000;ogółem;2012;1263,56;zł
4320000000;ogółem;2013;1255,9;zł
4320000000;ogółem;2014;1365,4;zł
4320000000;ogółem;2015;1426,85;zł
4320000000;z pracy najemnej;1999;307,41;zł
4320000000;z pracy najemnej;2000;288,54;zł
4320000000;z pracy najemnej;2001;312,7;zł
4320000000;z pracy najemnej;2002;310,47;zł
4320000000;z pracy najemnej;2003;335,36;zł
4320000000;z pracy najemnej;2004;334,29;zł
4320000000;z pracy najemnej;2005;346,94;zł
4320000000;z pracy najemnej;2006;396,8;zł
4320000000;z pracy najemnej;2007;458,18;zł
4320000000;z pracy najemnej;2008;543,63;zł
4320000000;z pracy najemnej;2009;576,21;zł
4320000000;z pracy najemnej;2010;613,86;zł
4320000000;z pracy najemnej;2011;669,38;zł
4320000000;z pracy najemnej;2012;680,1;zł
4320000000;z pracy najemnej;2013;648,34;zł
4320000000;z pracy najemnej;2014;733,96;zł
4320000000;z pracy najemnej;2015;803,4;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;1999;26,99;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2000;18,19;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2001;28,24;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2002;14,5;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2003;7,51;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2004;18,6;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2005;18,78;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2006;11,73;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2007;19,85;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2008;30,86;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2009;29,2;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2010;31,14;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2011;24,41;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2012;24,45;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2013;40,14;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2014;31,85;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie;2015;27,56;zł
4320000000;z pracy na własny rachunek;1999;57,02;zł
4320000000;z pracy na własny rachunek;2000;68,04;zł
4320000000;z pracy na własny rachunek;2001;59,33;zł
4320000000;z pracy na własny rachunek;2002;71,64;zł
4320000000;z pracy na własny rachunek;2003;64,28;zł
4320000000;z pracy na własny rachunek;2004;75,39;zł
4320000000;z pracy na własny rachunek;2005;64,75;zł
4320000000;z pracy na własny rachunek;2006;89,47;zł
4320000000;z pracy na własny rachunek;2007;103,78;zł
4320000000;z pracy na własny rachunek;2008;113,97;zł
4320000000;z pracy na własny rachunek;2009;114,81;zł
4320000000;z pracy na własny rachunek;2010;102,48;zł
4320000000;z pracy na własny rachunek;2011;112,87;zł
4320000000;z pracy na własny rachunek;2012;116,59;zł
4320000000;z pracy na własny rachunek;2013;115,5;zł
4320000000;z pracy na własny rachunek;2014;117,18;zł
4320000000;z pracy na własny rachunek;2015;124,2;zł
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;11,7;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;24,7;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;29;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;13,1;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;19,1;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;27,1;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;25,4;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;30,4;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;21,6;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;21;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;34,8;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;27,2;%
4320000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;22,2;%
4320000000;ze świadczeń społecznych;1999;163,69;zł
4320000000;ze świadczeń społecznych;2000;182,67;zł
4320000000;ze świadczeń społecznych;2001;208,47;zł
4320000000;ze świadczeń społecznych;2002;212,78;zł
4320000000;ze świadczeń społecznych;2003;254,07;zł
4320000000;ze świadczeń społecznych;2004;282,28;zł
4320000000;ze świadczeń społecznych;2005;279,31;zł
4320000000;ze świadczeń społecznych;2006;288,85;zł
4320000000;ze świadczeń społecznych;2007;276,1;zł
4320000000;ze świadczeń społecznych;2008;313,98;zł
4320000000;ze świadczeń społecznych;2009;357,51;zł
4320000000;ze świadczeń społecznych;2010;377,08;zł
4320000000;ze świadczeń społecznych;2011;358,45;zł
4320000000;ze świadczeń społecznych;2012;359,58;zł
4320000000;ze świadczeń społecznych;2013;382,48;zł
4320000000;ze świadczeń społecznych;2014;406,79;zł
4320000000;ze świadczeń społecznych;2015;404,79;zł
4320000000;dochód do dyspozycji;1999;573,68;zł
4320000000;dochód do dyspozycji;2000;587,22;zł
4320000000;dochód do dyspozycji;2001;623,4;zł
4320000000;dochód do dyspozycji;2002;633,14;zł
4320000000;dochód do dyspozycji;2003;678,98;zł
4320000000;dochód do dyspozycji;2004;733,33;zł
4320000000;dochód do dyspozycji;2005;733,37;zł
4320000000;dochód do dyspozycji;2006;801,37;zł
4320000000;dochód do dyspozycji;2007;870,57;zł
4320000000;dochód do dyspozycji;2008;1012,39;zł
4320000000;dochód do dyspozycji;2009;1104,08;zł
4320000000;dochód do dyspozycji;2010;1137,56;zł
4320000000;dochód do dyspozycji;2011;1192,35;zł
4320000000;dochód do dyspozycji;2012;1221,46;zł
4320000000;dochód do dyspozycji;2013;1215,49;zł
4320000000;dochód do dyspozycji;2014;1321,27;zł
4320000000;dochód do dyspozycji;2015;1384,42;zł
4320000000;ogółem, Polska = 100;1999;;%
4320000000;ogółem, Polska = 100;2000;;%
4320000000;ogółem, Polska = 100;2001;;%
4320000000;ogółem, Polska = 100;2002;;%
4320000000;ogółem, Polska = 100;2003;;%
4320000000;ogółem, Polska = 100;2004;;%
4320000000;ogółem, Polska = 100;2005;100,1;%
4320000000;ogółem, Polska = 100;2006;100;%
4320000000;ogółem, Polska = 100;2007;97,3;%
4320000000;ogółem, Polska = 100;2008;100,3;%
4320000000;ogółem, Polska = 100;2009;102,3;%
4320000000;ogółem, Polska = 100;2010;99,5;%
4320000000;ogółem, Polska = 100;2011;100,3;%
4320000000;ogółem, Polska = 100;2012;98,8;%
4320000000;ogółem, Polska = 100;2013;96,7;%
4320000000;ogółem, Polska = 100;2014;101,9;%
4320000000;ogółem, Polska = 100;2015;102,9;%
5020000000;ogółem;1999;580,91;zł
5020000000;ogółem;2000;605,26;zł
5020000000;ogółem;2001;651,81;zł
5020000000;ogółem;2002;690,84;zł
5020000000;ogółem;2003;727,46;zł
5020000000;ogółem;2004;748,86;zł
5020000000;ogółem;2005;777,94;zł
5020000000;ogółem;2006;852,98;zł
5020000000;ogółem;2007;950,96;zł
5020000000;ogółem;2008;1118,57;zł
5020000000;ogółem;2009;1174,26;zł
5020000000;ogółem;2010;1239,17;zł
5020000000;ogółem;2011;1282,93;zł
5020000000;ogółem;2012;1367;zł
5020000000;ogółem;2013;1344,79;zł
5020000000;ogółem;2014;1366,33;zł
5020000000;ogółem;2015;1471,84;zł
5020000000;z pracy najemnej;1999;283,19;zł
5020000000;z pracy najemnej;2000;278,21;zł
5020000000;z pracy najemnej;2001;308,81;zł
5020000000;z pracy najemnej;2002;318,05;zł
5020000000;z pracy najemnej;2003;323,97;zł
5020000000;z pracy najemnej;2004;316,52;zł
5020000000;z pracy najemnej;2005;352,06;zł
5020000000;z pracy najemnej;2006;404,26;zł
5020000000;z pracy najemnej;2007;476,88;zł
5020000000;z pracy najemnej;2008;600;zł
5020000000;z pracy najemnej;2009;635,2;zł
5020000000;z pracy najemnej;2010;661,71;zł
5020000000;z pracy najemnej;2011;720,96;zł
5020000000;z pracy najemnej;2012;730,42;zł
5020000000;z pracy najemnej;2013;710,5;zł
5020000000;z pracy najemnej;2014;755,03;zł
5020000000;z pracy najemnej;2015;847,97;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;1999;12,36;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2000;15,99;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2001;9,01;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2002;28,35;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2003;9,29;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2004;20,67;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2005;19,36;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2006;27,74;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2007;15,62;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2008;36,92;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2009;16,38;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2010;36,23;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2011;26,53;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2012;39,87;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2013;1,48;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2014;-0,97;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie;2015;4,22;zł
5020000000;z pracy na własny rachunek;1999;52,27;zł
5020000000;z pracy na własny rachunek;2000;52,62;zł
5020000000;z pracy na własny rachunek;2001;58,16;zł
5020000000;z pracy na własny rachunek;2002;49,65;zł
5020000000;z pracy na własny rachunek;2003;49,51;zł
5020000000;z pracy na własny rachunek;2004;58,69;zł
5020000000;z pracy na własny rachunek;2005;57,9;zł
5020000000;z pracy na własny rachunek;2006;58,46;zł
5020000000;z pracy na własny rachunek;2007;81,49;zł
5020000000;z pracy na własny rachunek;2008;103,96;zł
5020000000;z pracy na własny rachunek;2009;124,99;zł
5020000000;z pracy na własny rachunek;2010;117,98;zł
5020000000;z pracy na własny rachunek;2011;104,3;zł
5020000000;z pracy na własny rachunek;2012;107,58;zł
5020000000;z pracy na własny rachunek;2013;113,09;zł
5020000000;z pracy na własny rachunek;2014;111,88;zł
5020000000;z pracy na własny rachunek;2015;129,92;zł
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;1999;;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2000;;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2001;;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2002;;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2003;18,8;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2004;35,2;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2005;33,4;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2006;47,5;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2007;19,2;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2008;35,5;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2009;13,1;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2010;30,7;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2011;25,4;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2012;37,1;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2013;1,3;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2014;-0,9;%
5020000000;z gospodarstwa indywidualnego w rolnictwie w relacji do dochodu na 1 osobę z pracy na własny rachunek;2015;3,2;%
5020000000;ze świadczeń społecznych;1999;201,3;zł
5020000000;ze świadczeń społecznych;2000;223,1;zł
5020000000;ze świadczeń społecznych;2001;229,61;zł
5020000000;ze świadczeń społecznych;2002;249,63;zł
5020000000;ze świadczeń społecznych;2003;277,01;zł
5020000000;ze świadczeń społecznych;2004;290,46;zł
5020000000;ze świadczeń społecznych;2005;290,46;zł
5020000000;ze świadczeń społecznych;2006;305,63;zł
5020000000;ze świadczeń społecznych;2007;313,72;zł
5020000000;ze świadczeń społecznych;2008;317,49;zł
5020000000;ze świadczeń społecznych;2009;336,82;zł
5020000000;ze świadczeń społecznych;2010;354,42;zł
5020000000;ze świadczeń społecznych;2011;354,47;zł
5020000000;ze świadczeń społecznych;2012;411,17;zł
5020000000;ze świadczeń społecznych;2013;444,69;zł
5020000000;ze świadczeń społecznych;2014;419,19;zł
5020000000;ze świadczeń społecznych;2015;408,08;zł
5020000000;dochód do dyspozycji;1999;560,73;zł
5020000000;dochód do dyspozycji;2000;582,93;zł
5020000000;dochód do dyspozycji;2001;629,35;zł
5020000000;dochód do dyspozycji;2002;667,73;zł
5020000000;dochód do dyspozycji;2003;700,13;zł
5020000000;dochód do dyspozycji;2004;723,98;zł
5020000000;dochód do dyspozycji;2005;751,4;zł
5020000000;dochód do dyspozycji;2006;823,52;zł
5020000000;dochód do dyspozycji;2007;920,73;zł
5020000000;dochód do dyspozycji;2008;1079,31;zł
5020000000;dochód do dyspozycji;2009;1130,16;zł
5020000000;dochód do dyspozycji;2010;1194,47;zł
5020000000;dochód do dyspozycji;2011;1235,35;zł
5020000000;dochód do dyspozycji;2012;1319,85;zł
5020000000;dochód do dyspozycji;2013;1294,97;zł
5020000000;dochód do dyspozycji;2014;1313,28;zł
5020000000;dochód do dyspozycji;2015;1417,88;zł
5020000000;ogółem, Polska = 100;1999;;%
5020000000;ogółem, Polska = 100;2000;;%
5020000000;ogółem, Polska = 100;2001;;%
5020000000;ogółem, Polska = 100;2002;;%
5020000000;ogółem, Polska = 100;2003;;%
5020000000;ogółem, Polska = 100;2004;;%
5020000000;ogółem, Polska = 100;2005;102,2;%
5020000000;ogółem, Polska = 100;2006;102,2;%
5020000000;ogółem, Polska = 100;2007;102,4;%
5020000000;ogółem, Polska = 100;2008;107;%
5020000000;ogółem, Polska = 100;2009;105,4;%
5020000000;ogółem, Polska = 100;2010;103,9;%
5020000000;ogółem, Polska = 100;2011;104,6;%
5020000000;ogółem, Polska = 100;2012;106,9;%
5020000000;ogółem, Polska = 100;2013;103,5;%
5020000000;ogółem, Polska = 100;2014;101,9;%
5020000000;ogółem, Polska = 100;2015;106,2;%
5160000000;ogółem;1999;507,19;zł
5160000000;ogółem;2000;613,68;zł
5160000000;ogółem;2001;630,18;zł
5160000000;ogółem;2002;642,19;zł
5160000000;ogółem;2003;692,23;zł
5160000000;ogółem;2004;744,64;zł
5160000000;ogółem;2005;796,3;zł
5160000000;ogółem;2006;794,9;zł
5160000000;ogółem;2007;915,7;zł
5160000000;ogółem;2008;1080,08;zł
5160000000;ogółem;2009;1082,27;zł
5160000000;ogółem;2010;1115,73;zł
5160000000;ogółem;2011;1181,9;zł
5160000000;ogółem;2012;1294,26;zł
5160000000;ogółem;2013;1198,79;zł
5160000000;ogółem;2014;1244,69;zł
5160000000;ogółem;2015;1288,74;zł
5160000000;z pracy najemnej;1999;258,14;zł
5160000000;z pracy najemnej;2000;286,67;zł
5160000000;z pracy najemnej;2001;324,16;zł
5160000000;z pracy najemnej;2002;306,12;zł
5160000000;z pracy najemnej;2003;305,75;zł
5160000000;z pracy najemnej;2004;307,8;zł
5160000000;z pracy najemnej;2005;357,32;zł
5160000000;z pracy najemnej;2006;372,19;zł
5160000000;z pracy najemnej;2007;437,98;zł
5160000000;z pracy najemnej;2008;568,97;zł
5160000000;z pracy najemnej;2009;599,69;zł
5160000000;z pracy najemnej;2010;610,04;zł
5160000000;z pracy najemnej;2011;684,41;zł
5160000000;z pracy najemnej;2012;714,53;zł
5160000000;z pracy najemnej;2013;625,96;zł
5160000000;z pracy najemnej;2014;632,89;zł
5160000000;z pracy najemnej;2015;691,16;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;1999;-6,69;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2000;37,39;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2001;31,7;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2002;39,73;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2003;23,8;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2004;26,97;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2005;17,8;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2006;28,94;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2007;36,27;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2008;35,37;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2009;20,94;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2010;29,13;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2011;3,15;zł
5160000000;z gospodarstwa indywidualnego w rolnictwie;2012;94,59;zł
